Date,Open,High,Close,Change,Change_Value_Percentage,Change_Percentage,Volume
2007-12-31T00:00:00,279.7,265.75,265.75,-13.95,-4.987486592777976,-4.987486592777976,300900
2008-01-01T00:00:00,265.75,256,252.5,-13.25,-4.985888993414863,-4.985888993414863,5212300
2008-01-02T00:00:00,252.5,254.9,241,-11.5,-4.554455445544554,-4.554455445544554,3766600
2008-01-03T00:00:00,241,253.05,253.05,12.05,5,5,1491900
2008-01-04T00:00:00,253.05,263,262.5,9.45,3.7344398340248954,3.7344398340248954,5005900
2008-01-07T00:00:00,262.5,264.45,261,-1.5,-0.5714285714285714,-0.5714285714285714,3649900
2008-01-08T00:00:00,261,273.9,271,10,3.8314176245210727,3.8314176245210727,9934100
2008-01-09T00:00:00,271,272.3,269.8,-1.2,-0.44280442804428044,-0.44280442804428044,4941700
2008-01-10T00:00:00,269.8,272,267,-2.8,-1.0378057820607858,-1.0378057820607858,4821200
2008-01-11T00:00:00,267,270.4,269,2,0.7490636704119851,0.7490636704119851,4723200
2008-01-14T00:00:00,269,271.25,269,0,0,0,3042500
2008-01-15T00:00:00,269,271.9,271.4,2.4,0.8921933085501859,0.8921933085501859,3546400
2008-01-16T00:00:00,271.4,273.45,268.05,-3.35,-1.2343404568901988,-1.2343404568901988,7645300
2008-01-17T00:00:00,268.05,270.75,270,1.95,0.7274762171236709,0.7274762171236709,3984400
2008-01-18T00:00:00,270,273.1,271.05,1.05,0.3888888888888889,0.3888888888888889,3626400
2008-01-21T00:00:00,271.05,275.3,273.5,2.45,0.9038922707987457,0.9038922707987457,5061400
2008-01-22T00:00:00,273.5,272,270.5,-3,-1.0968921389396709,-1.0968921389396709,3739500
2008-01-23T00:00:00,270.5,273.65,270.5,0,0,0,1522600
2008-01-24T00:00:00,270.5,272.4,269.5,-1,-0.36968576709796674,-0.36968576709796674,1348100
2008-01-25T00:00:00,269.5,278.3,277.7,8.2,3.0426716141001853,3.0426716141001853,8959100
2008-01-28T00:00:00,277.7,280.45,277.4,-0.3,-0.10803024846957147,-0.10803024846957147,6212000
2008-01-29T00:00:00,277.4,284.9,284.7,7.3,2.6315789473684212,2.6315789473684212,10264300
2008-01-30T00:00:00,284.7,285.7,284.6,-0.1,-0.03512469265893923,-0.03512469265893923,4026400
2008-01-31T00:00:00,284.6,295.45,292.2,7.6,2.6704146170063248,2.6704146170063248,16686700
2008-02-01T00:00:00,292.2,294.25,288.8,-3.4,-1.163586584531143,-1.163586584531143,5567700
2008-02-04T00:00:00,288.8,292.5,289.95,1.15,0.3981994459833794,0.3981994459833794,3254000
2008-02-06T00:00:00,289.95,290.95,286.75,-3.2,-1.1036385583721333,-1.1036385583721333,976500
2008-02-07T00:00:00,286.75,289.65,286.5,-0.25,-0.08718395815170009,-0.08718395815170009,1868800
2008-02-08T00:00:00,286.5,288.75,285.25,-1.25,-0.4363001745200698,-0.4363001745200698,1190000
2008-02-11T00:00:00,285.25,290.85,290.85,5.6,1.9631901840490795,1.9631901840490795,6361800
2008-02-12T00:00:00,290.85,296.6,294,3.15,1.083032490974729,1.083032490974729,8474000
2008-02-13T00:00:00,294,298.3,293.35,-0.65,-0.22108843537414968,-0.22108843537414968,6345000
2008-02-14T00:00:00,293.35,295,293.75,0.4,0.13635588886995056,0.13635588886995056,2418100
2008-02-15T00:00:00,293.75,295.3,290.9,-2.85,-0.9702127659574468,-0.9702127659574468,4103200
2008-02-19T00:00:00,290.9,300.5,297.5,6.6,2.2688209006531452,2.2688209006531452,8699100
2008-02-20T00:00:00,297.5,299,292,-5.5,-1.8487394957983194,-1.8487394957983194,4981700
2008-02-21T00:00:00,292,296.75,294,2,0.684931506849315,0.684931506849315,2822700
2008-02-22T00:00:00,294,296.6,293.4,-0.6,-0.2040816326530612,-0.2040816326530612,1810500
2008-02-25T00:00:00,293.4,296.5,292.75,-0.65,-0.22154055896387187,-0.22154055896387187,1218800
2008-02-26T00:00:00,292.75,307.35,307.35,14.6,4.987190435525192,4.987190435525192,7163200
2008-02-27T00:00:00,307.35,319.6,315.3,7.95,2.586627623230844,2.586627623230844,15044100
2008-02-28T00:00:00,315.3,326.15,323,7.7,2.4421186171899776,2.4421186171899776,11483000
2008-02-29T00:00:00,323,327,320,-3,-0.9287925696594427,-0.9287925696594427,6890900
2008-03-03T00:00:00,320,324.3,318,-2,-0.625,-0.625,4020100
2008-03-04T00:00:00,318,322.4,318.5,0.5,0.15723270440251574,0.15723270440251574,2717600
2008-03-05T00:00:00,318.5,324.85,323,4.5,1.4128728414442702,1.4128728414442702,3170200
2008-03-06T00:00:00,323,339.15,339.15,16.15,5,5,12736500
2008-03-07T00:00:00,339.15,340,332.9,-6.25,-1.842842400117942,-1.842842400117942,2358700
2008-03-10T00:00:00,332.9,336.8,333,0.1,0.0300390507659958,0.0300390507659958,787700
2008-03-11T00:00:00,333,338,337.5,4.5,1.3513513513513513,1.3513513513513513,1149400
2008-03-12T00:00:00,337.5,347.1,343.9,6.4,1.8962962962962964,1.8962962962962964,2008900
2008-03-14T00:00:00,325.82,335.6,334.15,-9.75,-2.8351264902587965,-2.8351264902587965,9040900
2008-03-17T00:00:00,334.15,342,334.55,0.4,0.11970671853957804,0.11970671853957804,10921700
2008-03-18T00:00:00,334.55,334.25,322.05,-12.5,-3.7363622776864447,-3.7363622776864447,5376800
2008-03-19T00:00:00,322.05,331,323,0.95,0.2949852507374631,0.2949852507374631,5009700
2008-03-20T00:00:00,323,324.9,322.5,-0.5,-0.15479876160990713,-0.15479876160990713,3914400
2008-03-24T00:00:00,322.5,330.45,326,3.5,1.0852713178294573,1.0852713178294573,3365200
2008-03-25T00:00:00,326,326.95,323,-3,-0.9202453987730062,-0.9202453987730062,1538900
2008-03-26T00:00:00,323,328.7,325.8,2.8,0.8668730650154798,0.8668730650154798,2183400
2008-03-27T00:00:00,325.8,330.9,326,0.2,0.061387354205033766,0.061387354205033766,4433800
2008-03-28T00:00:00,326,328.7,325.7,-0.3,-0.09202453987730061,-0.09202453987730061,1841300
2008-03-31T00:00:00,325.7,326.9,323.9,-1.8,-0.552655818237642,-0.552655818237642,2259500
2008-04-01T00:00:00,323.9,328,324.4,0.5,0.1543686322939179,0.1543686322939179,2568600
2008-04-02T00:00:00,324.4,327.7,325.25,0.85,0.26202219482120837,0.26202219482120837,2029900
2008-04-03T00:00:00,325.25,341.5,340,14.75,4.534973097617217,4.534973097617217,20629200
2008-04-04T00:00:00,340,344,340.2,0.2,0.05882352941176471,0.05882352941176471,7208900
2008-04-07T00:00:00,340.2,354.8,347.4,7.2,2.1164021164021167,2.1164021164021167,12047200
2008-04-08T00:00:00,347.4,362.5,357.9,10.5,3.0224525043177892,3.0224525043177892,19408800
2008-04-09T00:00:00,357.9,364.4,358.75,0.85,0.2374965074043029,0.2374965074043029,9373800
2008-04-10T00:00:00,358.75,362.5,357.1,-1.65,-0.45993031358885017,-0.45993031358885017,9830600
2008-04-11T00:00:00,357.1,361.8,358.95,1.85,0.5180621674600953,0.5180621674600953,5429900
2008-04-14T00:00:00,358.95,358.9,357,-1.95,-0.5432511491851233,-0.5432511491851233,3142400
2008-04-15T00:00:00,357,364.45,359.95,2.95,0.8263305322128852,0.8263305322128852,7535200
2008-04-16T00:00:00,359.95,372.6,368.2,8.25,2.2919849979163773,2.2919849979163773,22026800
2008-04-17T00:00:00,368.2,376.1,373.75,5.55,1.5073329712112982,1.5073329712112982,12965000
2008-04-18T00:00:00,373.75,374.4,370.75,-3,-0.8026755852842808,-0.8026755852842808,4162300
2008-04-21T00:00:00,370.75,375.3,372.1,1.35,0.36412677006068783,0.36412677006068783,8020900
2008-04-22T00:00:00,372.1,372.75,368.2,-3.9,-1.0481053480247244,-1.0481053480247244,3644700
2008-04-23T00:00:00,368.2,369.7,353.85,-14.35,-3.8973384030418243,-3.8973384030418243,13296200
2008-04-24T00:00:00,353.85,355.25,339,-14.85,-4.196693514200932,-4.196693514200932,6246800
2008-04-25T00:00:00,339,353.9,351.25,12.25,3.6135693215339235,3.6135693215339235,7937700
2008-04-28T00:00:00,351.25,355,348.5,-2.75,-0.7829181494661922,-0.7829181494661922,3159300
2008-04-29T00:00:00,348.5,351.44,343.4,-5.1,-1.4634146341463414,-1.4634146341463414,2852700
2008-04-30T00:00:00,343.4,345,329.05,-14.35,-4.1788002329644724,-4.1788002329644724,5849900
2008-05-02T00:00:00,329.05,338,331.8,2.75,0.8357392493542014,0.8357392493542014,5601300
2008-05-05T00:00:00,331.8,334.5,319.5,-12.3,-3.7070524412296564,-3.7070524412296564,5231300
2008-05-06T00:00:00,319.5,327.5,325.5,6,1.8779342723004695,1.8779342723004695,6260400
2008-05-07T00:00:00,325.5,331.45,330,4.5,1.3824884792626728,1.3824884792626728,5915400
2008-05-08T00:00:00,330,339.4,330.6,0.6,0.18181818181818182,0.18181818181818182,8244500
2008-05-09T00:00:00,330.6,329.9,320,-10.6,-3.2062915910465817,-3.2062915910465817,6123700
2008-05-12T00:00:00,320,326.7,323.99,3.99,1.2468750000000002,1.2468750000000002,4121100
2008-05-13T00:00:00,323.99,336.25,333,9.01,2.7809500293218927,2.7809500293218927,8610600
2008-05-14T00:00:00,333,335.6,328.6,-4.4,-1.3213213213213215,-1.3213213213213215,5718100
2008-05-15T00:00:00,328.6,329.45,320.65,-7.95,-2.4193548387096775,-2.4193548387096775,2743300
2008-05-16T00:00:00,320.65,319.9,316,-4.65,-1.4501793232496494,-1.4501793232496494,7151100
2008-05-19T00:00:00,316,319.4,306,-10,-3.1645569620253164,-3.1645569620253164,5447600
2008-05-20T00:00:00,306,314.9,314.3,8.3,2.712418300653595,2.712418300653595,8100600
2008-05-21T00:00:00,314.3,318.5,310.95,-3.35,-1.0658606426980592,-1.0658606426980592,6208300
2008-05-22T00:00:00,310.95,314,304,-6.95,-2.2350860266923944,-2.2350860266923944,5850300
2008-05-23T00:00:00,304,295,288.8,-15.2,-5,-5,2949200
2008-05-26T00:00:00,288.8,282,274.36,-14.44,-5,-5,2484300
2008-05-27T00:00:00,274.36,284.75,283,8.64,3.1491471059921268,3.1491471059921268,7355500
2008-05-28T00:00:00,283,286,268.85,-14.15,-5,-5,3637700
2008-05-29T00:00:00,268.85,282.29,282.29,13.44,4.999070113446159,4.999070113446159,3555100
2008-05-30T00:00:00,282.29,291.66,279.01,-3.28,-1.161925679266003,-1.161925679266003,6545800
2008-06-02T00:00:00,279.01,288.8,285,5.99,2.146876456041002,2.146876456041002,2435200
2008-06-03T00:00:00,285,291,287.8,2.8,0.982456140350877,0.982456140350877,3491200
2008-06-04T00:00:00,287.8,302.19,302.19,14.39,5,5,307500
2008-06-05T00:00:00,302.19,314,304,1.81,0.5989609186273537,0.5989609186273537,6000500
2008-06-06T00:00:00,304,306,299.01,-4.99,-1.6414473684210527,-1.6414473684210527,3571500
2008-06-09T00:00:00,299.01,303.74,296.38,-2.63,-0.8795692451757465,-0.8795692451757465,1938700
2008-06-10T00:00:00,296.38,299.7,294.82,-1.56,-0.5263513057561239,-0.5263513057561239,2704200
2008-06-11T00:00:00,294.82,303.5,298.1,3.28,1.1125432467268161,1.1125432467268161,2988600
2008-06-12T00:00:00,298.1,308.5,302,3.9,1.3082858101308283,1.3082858101308283,5141400
2008-06-13T00:00:00,302,304,304,2,0.6622516556291391,0.6622516556291391,2354700
2008-06-16T00:00:00,304,304.5,288.8,-15.2,-5,-5,2994100
2008-06-17T00:00:00,288.8,298.7,297.9,9.1,3.150969529085873,3.150969529085873,4236300
2008-06-18T00:00:00,297.9,299.15,290.05,-7.85,-2.635112453843571,-2.635112453843571,2723400
2008-06-19T00:00:00,290.05,290,275.55,-14.5,-4.99913807964144,-4.99913807964144,3876200
2008-06-20T00:00:00,275.55,289,261.78,-13.77,-4.9972781709308665,-4.9972781709308665,4941500
2008-06-23T00:00:00,261.78,263,248.7,-13.08,-4.9965619986248,-4.9965619986248,3879200
2008-06-24T00:00:00,248.7,273.57,273.57,24.87,10,10,5035700
2008-06-25T00:00:00,273.57,292,286.5,12.93,4.726395438096283,4.726395438096283,8221300
2008-06-26T00:00:00,286.5,293,283.64,-2.86,-0.9982547993019196,-0.9982547993019196,5633900
2008-06-27T00:00:00,283.64,285,280.81,-2.83,-0.9977436186715556,-0.9977436186715556,541900
2008-06-30T00:00:00,280.81,280.81,280.81,0,0,0,12800
2008-07-01T00:00:00,280.81,278.01,278.01,-2.8,-0.9971154873401944,-0.9971154873401944,96000
2008-07-02T00:00:00,278.01,278.01,278.01,0,0,0,16600
2008-07-03T00:00:00,278.01,275.23,275.23,-2.78,-0.9999640300708608,-0.9999640300708608,4600
2008-07-04T00:00:00,275.23,272.48,272.48,-2.75,-0.9991643352832177,-0.9991643352832177,12600
2008-07-07T00:00:00,272.48,269.76,269.76,-2.72,-0.9982384028185555,-0.9982384028185555,3000
2008-07-08T00:00:00,269.76,269.76,269.76,0,0,0,89600
2008-07-09T00:00:00,269.76,267.07,267.07,-2.69,-0.9971826809015422,-0.9971826809015422,335400
2008-07-10T00:00:00,267.07,264.4,264.4,-2.67,-0.9997378964316471,-0.9997378964316471,15900
2008-07-11T00:00:00,264.4,261.76,261.76,-2.64,-0.9984871406959155,-0.9984871406959155,23700
2008-07-14T00:00:00,261.76,248.68,248.68,-13.08,-4.996943765281174,-4.996943765281174,101600
2008-07-15T00:00:00,248.68,246.5,236.25,-12.43,-4.998391507157793,-4.998391507157793,4999800
2008-07-16T00:00:00,236.25,234.5,224.44,-11.81,-4.998941798941799,-4.998941798941799,1307100
2008-07-17T00:00:00,224.44,213.22,213.22,-11.22,-4.999108893245411,-4.999108893245411,387200
2008-07-18T00:00:00,213.22,223.5,211,-2.22,-1.0411781258793735,-1.0411781258793735,4656300
2008-07-21T00:00:00,211,219.5,217.05,6.05,2.867298578199052,2.867298578199052,4481700
2008-07-22T00:00:00,217.05,227.9,227.9,10.85,4.998848191660907,4.998848191660907,2587300
2008-07-23T00:00:00,227.9,239.29,237.9,10,4.387889425186485,4.387889425186485,5080200
2008-07-24T00:00:00,237.9,238.5,227.98,-9.92,-4.169819251786466,-4.169819251786466,4848200
2008-07-25T00:00:00,227.98,232.45,217.52,-10.46,-4.588121765067111,-4.588121765067111,2871400
2008-07-28T00:00:00,217.52,214,206.65,-10.87,-4.997241632953291,-4.997241632953291,2604900
2008-07-29T00:00:00,206.65,213.9,209.6,2.95,1.4275344785869828,1.4275344785869828,3805400
2008-07-30T00:00:00,209.6,219.95,219.95,10.35,4.937977099236641,4.937977099236641,3368700
2008-07-31T00:00:00,219.95,220,208.96,-10.99,-4.996590134121391,-4.996590134121391,2947500
2008-08-01T00:00:00,208.96,205.25,198.52,-10.44,-4.996171516079632,-4.996171516079632,1039600
2008-08-04T00:00:00,198.52,202,188.6,-9.92,-4.996977634495265,-4.996977634495265,3545100
2008-08-05T00:00:00,188.6,198,196.51,7.91,4.19406150583245,4.19406150583245,4809500
2008-08-06T00:00:00,196.51,195.6,186.69,-9.82,-4.9972011602462985,-4.9972011602462985,1587800
2008-08-07T00:00:00,186.69,192.9,184.35,-2.34,-1.2534147517274628,-1.2534147517274628,5064100
2008-08-08T00:00:00,184.35,190.9,187.5,3.15,1.7087062652563059,1.7087062652563059,3239000
2008-08-11T00:00:00,187.5,196.87,196.5,9,4.8,4.8,3601800
2008-08-12T00:00:00,196.5,198,186.68,-9.82,-4.997455470737914,-4.997455470737914,2059400
2008-08-13T00:00:00,186.68,190.5,185.5,-1.18,-0.6320977073066208,-0.6320977073066208,2443300
2008-08-15T00:00:00,185.5,194.77,194.6,9.1,4.90566037735849,4.90566037735849,2186100
2008-08-18T00:00:00,194.6,204.33,204.33,9.73,5,5,3345900
2008-08-19T00:00:00,204.33,214.54,214.54,10.21,4.996818871433466,4.996818871433466,3743900
2008-08-20T00:00:00,214.54,213.6,206.9,-7.64,-3.561107485783537,-3.561107485783537,4824300
2008-08-21T00:00:00,206.9,215.75,208.4,1.5,0.7249879168680522,0.7249879168680522,4749200
2008-08-22T00:00:00,208.4,210,197.98,-10.42,-5,-5,2885300
2008-08-25T00:00:00,197.98,202.8,193.9,-4.08,-2.0608142236589555,-2.0608142236589555,2288600
2008-08-26T00:00:00,193.9,197.5,184.21,-9.69,-4.9974213512119645,-4.9974213512119645,2191100
2008-08-27T00:00:00,184.21,181.25,181,-3.21,-1.7425764073611638,-1.7425764073611638,1660100
2008-08-28T00:00:00,181,186,182.75,1.75,0.9668508287292817,0.9668508287292817,1075000
2008-08-29T00:00:00,182.75,182.9,181.8,-0.95,-0.5198358413132695,-0.5198358413132695,595100
2008-09-01T00:00:00,181.8,182.5,182,0.2,0.11001100110011,0.11001100110011,464000
2008-09-02T00:00:00,182,183.55,183.55,1.55,0.8516483516483517,0.8516483516483517,158800
2008-09-03T00:00:00,183.55,185.55,183,-0.55,-0.299645873059112,-0.299645873059112,265000
2008-09-04T00:00:00,183,183.5,182.44,-0.56,-0.3060109289617487,-0.3060109289617487,1100600
2008-09-05T00:00:00,180.44,188.25,188,5.56,3.047577285682964,3.047577285682964,1330500
2008-09-08T00:00:00,188,194.5,180.44,-7.56,-4.0212765957446805,-4.0212765957446805,2361400
2008-09-09T00:00:00,180.44,182,181,0.56,0.3103524717357571,0.3103524717357571,1439800
2008-09-10T00:00:00,181,185.5,184,3,1.6574585635359116,1.6574585635359116,1060600
2008-09-11T00:00:00,184,184,184,0,0,0,947600
2008-09-12T00:00:00,184,183.49,183,-1,-0.5434782608695652,-0.5434782608695652,510900
2008-09-15T00:00:00,183,184.65,183,0,0,0,1118000
2008-09-16T00:00:00,183,185.5,184.7,1.7,0.9289617486338797,0.9289617486338797,1843000
2008-09-17T00:00:00,184.7,186.4,186.14,1.44,0.7796426637791012,0.7796426637791012,1032900
2008-09-18T00:00:00,186.14,187.5,182.51,-3.63,-1.9501450521113142,-1.9501450521113142,2968200
2008-09-19T00:00:00,182.51,182.24,180.44,-2.07,-1.134184428250507,-1.134184428250507,546400
2008-09-22T00:00:00,180.44,181.45,180.44,0,0,0,1163900
2008-09-23T00:00:00,180.44,181.79,180.67,0.23,0.1274661937486145,0.1274661937486145,541000
2008-09-24T00:00:00,180.67,182,180.44,-0.23,-0.12730392428183984,-0.12730392428183984,1060600
2008-09-25T00:00:00,180.44,180.44,180.44,0,0,0,375500
2008-09-29T00:00:00,180.44,180.45,180.44,0,0,0,421100
2008-09-30T00:00:00,180.44,180.44,180.44,0,0,0,2500
2008-10-06T00:00:00,180.44,180.44,180.44,0,0,0,500
2008-10-10T00:00:00,180.44,180.44,180.44,0,0,0,200
2008-10-15T00:00:00,180.44,180.44,180.44,0,0,0,100
2008-10-17T00:00:00,180.44,180.44,180.44,0,0,0,100
2008-11-06T00:00:00,180.44,180.44,180.44,0,0,0,500
2008-12-15T00:00:00,178.44,169.52,169.52,-10.92,-6.051873198847262,-6.051873198847262,0
2008-12-16T00:00:00,169.52,161.05,161.05,-8.47,-4.996460594620103,-4.996460594620103,100
2008-12-17T00:00:00,161.05,153,153,-8.05,-4.9984476870537105,-4.9984476870537105,0
2008-12-18T00:00:00,153,145.35,145.35,-7.65,-5,-5,0
2008-12-19T00:00:00,145.35,138.09,138.09,-7.26,-4.994840041279669,-4.994840041279669,100
2008-12-22T00:00:00,138.09,131.19,131.19,-6.9,-4.996741255702802,-4.996741255702802,100
2008-12-23T00:00:00,131.19,124.64,124.64,-6.55,-4.992758594405061,-4.992758594405061,100
2008-12-24T00:00:00,124.64,118.41,118.41,-6.23,-4.998395378690629,-4.998395378690629,100
2008-12-26T00:00:00,118.41,112.49,112.49,-5.92,-4.999577738366693,-4.999577738366693,3800
2008-12-29T00:00:00,112.49,107.7,106.87,-5.62,-4.995999644412836,-4.995999644412836,1718800
2008-12-30T00:00:00,106.87,101.53,101.53,-5.34,-4.996724992982127,-4.996724992982127,60500
2008-12-31T00:00:00,101.53,98.75,96.46,-5.07,-4.99359795134443,-4.99359795134443,1191600
2009-01-01T00:00:00,96.46,97,96.25,-0.21,-0.21770682148040638,-0.21770682148040638,1553300
2009-01-02T00:00:00,96.25,101.06,101.05,4.8,4.987012987012987,4.987012987012987,2434300
2009-01-05T00:00:00,101.05,106.1,106.1,5.05,4.997525977238991,4.997525977238991,1263200
2009-01-06T00:00:00,106.1,111.4,111.4,5.3,4.995287464655984,4.995287464655984,270600
2009-01-09T00:00:00,111.4,116.97,116.97,5.57,5,5,778300
2009-01-12T00:00:00,116.97,122.81,122.8,5.83,4.984183978797983,4.984183978797983,3856700
2009-01-13T00:00:00,122.8,128.94,128.51,5.71,4.649837133550489,4.649837133550489,3086500
2009-01-14T00:00:00,128.51,134.93,134.76,6.25,4.863434752159365,4.863434752159365,3260600
2009-01-15T00:00:00,134.76,137.8,128.03,-6.73,-4.9940635203324435,-4.9940635203324435,3676100
2009-01-16T00:00:00,128.03,125.45,121.63,-6.4,-4.998828399593845,-4.998828399593845,565500
2009-01-19T00:00:00,121.63,118.7,115.55,-6.08,-4.998766751623777,-4.998766751623777,1094000
2009-01-20T00:00:00,115.55,121.32,121.32,5.77,4.993509303331891,4.993509303331891,1894300
2009-01-21T00:00:00,121.32,127.38,115.26,-6.06,-4.995054401582591,-4.995054401582591,2428400
2009-01-22T00:00:00,115.26,109.5,109.5,-5.76,-4.997397188964081,-4.997397188964081,52100
2009-01-23T00:00:00,109.5,104.03,104.03,-5.47,-4.995433789954338,-4.995433789954338,36500
2009-01-26T00:00:00,104.03,103,98.83,-5.2,-4.998558108238008,-4.998558108238008,1774000
2009-01-27T00:00:00,98.83,103.77,103.72,4.89,4.947890316705453,4.947890316705453,2464300
2009-01-28T00:00:00,103.72,108.9,108.9,5.18,4.994215194755109,4.994215194755109,330600
2009-01-29T00:00:00,108.9,114.34,114.34,5.44,4.995408631772269,4.995408631772269,2448100
2009-01-30T00:00:00,114.34,120.05,120.05,5.71,4.993877907993703,4.993877907993703,888900
2009-02-02T00:00:00,120.05,125,119.46,-0.59,-0.4914618908788005,-0.4914618908788005,2639800
2009-02-03T00:00:00,119.46,120.45,115.53,-3.93,-3.2898041185334,-3.2898041185334,1360100
2009-02-04T00:00:00,115.53,121,119.15,3.62,3.1333852678957843,3.1333852678957843,1847600
2009-02-06T00:00:00,119.15,123.4,120.66,1.51,1.26731011330256,1.26731011330256,919200
2009-02-09T00:00:00,120.66,122,114.7,-5.96,-4.939499419857451,-4.939499419857451,845100
2009-02-10T00:00:00,114.7,113.95,112.64,-2.06,-1.795989537925022,-1.795989537925022,487700
2009-02-11T00:00:00,112.64,115.6,114.3,1.66,1.4737215909090908,1.4737215909090908,581700
2009-02-12T00:00:00,94.5,99.22,99.22,-15.08,-13.193350831146109,-13.193350831146109,246200
2009-02-13T00:00:00,99.22,104.18,104.18,4.96,4.998992138681717,4.998992138681717,1348800
2009-02-16T00:00:00,104.18,109.38,109.38,5.2,4.991361105778461,4.991361105778461,1719800
2009-02-17T00:00:00,109.38,114.84,113.43,4.05,3.702687877125617,3.702687877125617,3085600
2009-02-18T00:00:00,113.43,119.1,119.1,5.67,4.998677598518911,4.998677598518911,4002100
2009-02-19T00:00:00,119.1,125.05,124.83,5.73,4.811083123425694,4.811083123425694,2681200
2009-02-20T00:00:00,124.83,127.5,118.6,-6.23,-4.990787470960507,-4.990787470960507,2124300
2009-02-23T00:00:00,118.6,116.5,114.31,-4.29,-3.617200674536256,-3.617200674536256,2482700
2009-02-24T00:00:00,114.31,118.49,114.5,0.19,0.1662146793806316,0.1662146793806316,1582600
2009-02-25T00:00:00,114.5,116.95,108.78,-5.72,-4.995633187772926,-4.995633187772926,1055500
2009-02-26T00:00:00,108.78,112,107.7,-1.08,-0.9928295642581358,-0.9928295642581358,4023800
2009-02-27T00:00:00,107.7,111.1,108.4,0.7,0.6499535747446611,0.6499535747446611,857900
2009-03-02T00:00:00,108.4,111.99,108.58,0.18,0.16605166051660517,0.16605166051660517,1863700
2009-03-03T00:00:00,108.58,108,107.38,-1.2,-1.1051759071652238,-1.1051759071652238,1871100
2009-03-04T00:00:00,107.38,112.74,112.74,5.36,4.9916185509405855,4.9916185509405855,2357100
2009-03-05T00:00:00,112.74,117.5,116.15,3.41,3.024658506297676,3.024658506297676,4873100
2009-03-06T00:00:00,116.15,116.5,110.85,-5.3,-4.563065002152389,-4.563065002152389,2597700
2009-03-09T00:00:00,110.85,110.85,108.99,-1.86,-1.6779431664411366,-1.6779431664411366,546000
2009-03-11T00:00:00,108.99,110.15,106.36,-2.63,-2.4130654188457656,-2.4130654188457656,747000
2009-03-12T00:00:00,106.36,111.1,109.97,3.61,3.3941331327566755,3.3941331327566755,2199800
2009-03-13T00:00:00,109.97,115.4,114.33,4.36,3.9647176502682555,3.9647176502682555,3021500
2009-03-16T00:00:00,114.33,120.04,120.04,5.71,4.9943147030525665,4.9943147030525665,1605400
2009-03-17T00:00:00,120.04,126.04,125.46,5.42,4.515161612795735,4.515161612795735,5851700
2009-03-18T00:00:00,125.46,131.7,131.05,5.59,4.455603379563207,4.455603379563207,5942000
2009-03-19T00:00:00,131.05,135.5,133.83,2.78,2.121327737504769,2.121327737504769,7767900
2009-03-20T00:00:00,133.83,138.1,127.82,-6.01,-4.490771874766495,-4.490771874766495,6586500
2009-03-24T00:00:00,127.82,134.21,134.21,6.39,4.999217649820059,4.999217649820059,3058900
2009-03-25T00:00:00,134.21,139.25,134.86,0.65,0.4843156247671559,0.4843156247671559,4990400
2009-03-26T00:00:00,134.86,137,131.89,-2.97,-2.2022838499184343,-2.2022838499184343,2839400
2009-03-27T00:00:00,131.89,136.35,135.09,3.2,2.426264311168398,2.426264311168398,3126700
2009-03-30T00:00:00,135.09,141.84,140.82,5.73,4.241616699977793,4.241616699977793,4332900
2009-03-31T00:00:00,140.82,147.86,144.65,3.83,2.7197841215736402,2.7197841215736402,9573300
2009-04-01T00:00:00,144.65,151.88,151.87,7.22,4.991358451434497,4.991358451434497,4814700
2009-04-02T00:00:00,151.87,158.7,155.18,3.31,2.179495621255021,2.179495621255021,6969300
2009-04-03T00:00:00,155.18,159.55,156.19,1.01,0.6508570692099498,0.6508570692099498,8523400
2009-04-06T00:00:00,156.19,155.5,153.59,-2.6,-1.6646392214610413,-1.6646392214610413,3521000
2009-04-07T00:00:00,153.59,159.2,156.87,3.28,2.135555700240901,2.135555700240901,7658700
2009-04-08T00:00:00,156.87,155.48,149.03,-7.84,-4.997768853190539,-4.997768853190539,3040200
2009-04-09T00:00:00,149.03,150.99,142.97,-6.06,-4.066295376769777,-4.066295376769777,7790300
2009-04-10T00:00:00,142.97,149.9,149.1,6.13,4.28761278589914,4.28761278589914,4693600
2009-04-13T00:00:00,149.1,155.25,153.39,4.29,2.8772635814889336,2.8772635814889336,4329700
2009-04-14T00:00:00,153.39,154.2,145.88,-7.51,-4.896016689484322,-4.896016689484322,4807700
2009-04-15T00:00:00,145.88,147.25,140.54,-5.34,-3.6605429119824513,-3.6605429119824513,4354300
2009-04-16T00:00:00,140.54,146.19,139.79,-0.75,-0.5336558986765334,-0.5336558986765334,7063400
2009-04-17T00:00:00,139.79,146.77,146.42,6.63,4.742828528507046,4.742828528507046,5259100
2009-04-20T00:00:00,146.42,153.7,151.76,5.34,3.647042753722169,3.647042753722169,4630800
2009-04-21T00:00:00,151.76,159.05,154.17,2.41,1.5880337374802322,1.5880337374802322,7130200
2009-04-22T00:00:00,154.17,156.1,146.69,-7.48,-4.851786988389441,-4.851786988389441,4607600
2009-04-23T00:00:00,146.69,148.6,139.65,-7.04,-4.799236485104642,-4.799236485104642,2436000
2009-04-24T00:00:00,139.65,146.63,146.39,6.74,4.826351593268888,4.826351593268888,2633700
2009-04-27T00:00:00,146.39,150.2,139.08,-7.31,-4.993510485688912,-4.993510485688912,3268100
